datetime_rounded,water_soil,soil_temp_moisture,conduct_soil,leaf_moisture,leaf_temperature,ph1_soil,soil_temp_ph,soilnitrogen,soilphosphorous,soilpottasium,hour_of_day,is_daylight,day_of_week,day_of_period,moisture_rolling_mean,moisture_rolling_std,moisture_rate_of_change,temp_rolling_max,stress_level
2024-12-14 03:45:00,15.78,21.55,43.0,26.3,18.1,5.62,20.7,1,3,1,3,0,5,44,15.77,0.02,0.0,22.23,Moderately Stressed
2024-12-14 04:00:00,15.8,21.47,43.0,26.3,18.2,5.62,20.6,1,3,1,4,0,5,44,15.77,0.02,0.02,22.17,Moderately Stressed
2024-12-14 04:15:00,15.78,21.45,43.0,25.6,18.5,5.61,20.6,1,3,1,4,0,5,44,15.77,0.02,-0.01,22.07,Moderately Stressed
2024-12-14 04:30:00,15.77,21.45,43.0,25.6,18.5,5.61,20.7,1,3,1,4,0,5,44,15.78,0.01,-0.01,22.07,Moderately Stressed
2024-12-14 04:45:00,15.77,21.45,43.0,25.4,18.5,5.61,20.7,1,3,1,4,0,5,44,15.78,0.01,-0.01,21.96,Moderately Stressed
2024-12-14 05:00:00,15.78,21.4,43.0,25.2,18.3,5.61,20.6,1,3,1,5,0,5,44,15.78,0.01,-0.02,21.87,Moderately Stressed
2024-12-14 05:15:00,15.8,21.34,43.0,25.1,18.4,5.61,20.5,1,3,1,5,0,5,44,15.78,0.01,0.02,21.8,Moderately Stressed
2024-12-14 05:30:00,15.78,21.29,43.0,25.1,18.4,5.6,20.4,1,3,1,5,0,5,44,15.78,0.01,0.01,21.8,Moderately Stressed
2024-12-14 05:45:00,15.78,21.29,43.0,24.5,18.4,5.6,20.4,1,3,1,5,0,5,44,15.78,0.01,0.01,21.72,Moderately Stressed
2024-12-14 06:00:00,15.79,21.24,43.0,24.2,18.3,5.6,20.3,1,3,1,6,1,5,44,15.78,0.01,0.01,21.64,Moderately Stressed
2024-12-14 06:15:00,15.8,21.17,43.0,24.1,18.3,5.6,20.3,1,3,1,6,1,5,44,15.78,0.01,0.0,21.55,Moderately Stressed
2024-12-14 06:30:00,15.78,21.15,43.0,24.1,18.3,5.59,20.3,1,3,1,6,1,5,44,15.78,0.01,0.0,21.55,Moderately Stressed
2024-12-14 06:45:00,15.78,21.15,43.0,23.8,18.5,5.59,20.3,1,3,1,6,1,5,44,15.78,0.01,0.0,21.47,Moderately Stressed
2024-12-14 07:00:00,15.79,21.14,43.0,23.5,18.5,5.59,20.3,1,3,1,7,1,5,44,15.78,0.01,0.0,21.45,Moderately Stressed
2024-12-14 07:15:00,15.78,21.13,43.0,23.1,18.8,5.59,20.3,1,3,1,7,1,5,44,15.78,0.01,-0.02,21.45,Moderately Stressed
2024-12-14 07:30:00,15.75,21.14,43.0,23.1,18.8,5.57,20.5,1,3,1,7,1,5,44,15.78,0.01,-0.03,21.45,Moderately Stressed
2024-12-14 07:45:00,15.75,21.14,43.0,22.1,19.2,5.57,20.5,1,3,1,7,1,5,44,15.78,0.02,-0.03,21.4,Moderately Stressed
2024-12-14 08:00:00,15.73,21.16,43.0,21.4,19.6,5.56,20.6,1,3,1,8,1,5,44,15.78,0.02,-0.06,21.34,Moderately Stressed
2024-12-14 08:15:00,15.71,21.25,43.0,20.0,20.1,5.55,20.7,1,3,1,8,1,5,44,15.77,0.03,-0.07,21.29,Moderately Stressed
2024-12-14 08:30:00,15.7,21.35,43.0,20.0,20.1,5.54,20.8,1,3,1,8,1,5,44,15.76,0.03,-0.05,21.35,Moderately Stressed
2024-12-14 08:45:00,15.7,21.35,43.0,19.0,20.7,5.54,20.8,1,3,1,8,1,5,44,15.76,0.04,-0.05,21.35,Moderately Stressed
2024-12-14 09:00:00,15.68,21.46,43.0,18.4,21.4,5.52,21.0,1,3,1,9,1,5,44,15.75,0.04,-0.05,21.46,Moderately Stressed
2024-12-14 09:15:00,15.63,21.58,43.0,16.9,27.3,5.51,21.2,1,3,1,9,1,5,44,15.73,0.05,-0.08,21.58,Moderately Stressed
2024-12-14 09:30:00,15.35,21.96,43.0,16.9,27.3,5.42,22.7,1,3,1,9,1,5,44,15.7,0.12,-0.35,21.96,Moderately Stressed
2024-12-14 09:45:00,15.35,21.96,43.0,15.1,31.6,5.42,22.7,1,3,1,9,1,5,45,15.66,0.15,-0.35,21.96,Moderately Stressed
2024-12-14 10:00:00,15.18,22.48,43.0,14.8,33.9,5.35,23.5,1,3,1,10,1,5,45,15.61,0.2,-0.5,22.48,Moderately Stressed
2024-12-14 10:15:00,15.05,22.98,43.0,15.0,33.2,5.29,24.3,1,3,1,10,1,5,45,15.55,0.25,-0.58,22.98,Moderately Stressed
2024-12-14 10:30:00,14.78,23.49,42.0,15.0,33.2,5.23,25.2,1,3,1,10,1,5,45,15.47,0.32,-0.57,23.49,Moderately Stressed
2024-12-14 10:45:00,14.78,23.49,42.0,15.1,35.8,5.23,25.2,0,2,1,10,1,5,45,15.39,0.36,-0.57,23.49,Moderately Stressed
2024-12-14 11:00:00,14.64,23.95,42.0,15.4,35.1,5.17,26.1,0,2,1,11,1,5,45,15.3,0.4,-0.54,23.95,Moderately Stressed
2024-12-14 11:15:00,14.55,24.32,42.0,15.5,34.6,5.07,28.4,0,2,1,11,1,5,45,15.2,0.43,-0.5,24.32,Moderately Stressed
2024-12-14 11:30:00,14.4,24.73,41.0,15.5,34.6,5.01,29.8,0,2,1,11,1,5,45,15.09,0.46,-0.38,24.73,Moderately Stressed
2024-12-14 11:45:00,14.4,24.73,41.0,15.7,33.1,5.01,29.8,0,2,1,11,1,5,45,14.98,0.46,-0.38,24.73,Moderately Stressed
2024-12-14 12:00:00,14.29,25.04,41.0,16.0,33.4,5.0,30.0,0,2,1,12,1,5,45,14.87,0.44,-0.35,25.04,Moderately Stressed
2024-12-14 12:15:00,14.17,25.35,41.0,16.3,32.9,5.02,29.6,0,2,1,12,1,5,45,14.74,0.41,-0.38,25.35,Moderately Stressed
2024-12-14 12:30:00,14.02,25.59,41.0,16.3,32.9,5.03,29.0,0,2,1,12,1,5,45,14.63,0.41,-0.38,25.59,Moderately Stressed
2024-12-14 12:45:00,14.02,25.59,41.0,16.3,33.8,5.03,29.0,0,2,1,12,1,5,45,14.52,0.38,-0.38,25.59,Moderately Stressed
2024-12-14 13:00:00,13.9,25.87,40.0,16.3,33.6,5.01,28.9,0,2,1,13,1,5,45,14.42,0.36,-0.39,25.87,Moderately Stressed
2024-12-14 13:15:00,13.75,26.09,40.0,16.6,33.7,4.99,28.9,0,2,1,13,1,5,45,14.31,0.34,-0.42,26.09,Moderately Stressed
2024-12-14 13:30:00,13.72,26.28,40.0,16.6,33.7,4.97,28.6,0,2,1,13,1,5,45,14.22,0.35,-0.3,26.28,Moderately Stressed
2024-12-14 13:45:00,13.72,26.28,40.0,16.6,33.6,4.97,28.6,0,2,1,13,1,5,45,14.13,0.33,-0.3,26.28,Moderately Stressed
2024-12-14 14:00:00,13.54,26.48,40.0,16.4,34.2,4.95,28.9,0,2,1,14,1,5,45,14.04,0.32,-0.36,26.48,Moderately Stressed
2024-12-14 14:15:00,13.47,26.7,40.0,16.3,33.0,4.92,28.9,0,2,1,14,1,5,45,13.95,0.32,-0.28,26.7,Moderately Stressed
2024-12-14 14:30:00,13.41,26.81,40.0,16.3,33.0,4.91,28.9,0,2,1,14,1,5,45,13.87,0.32,-0.31,26.81,Moderately Stressed
2024-12-14 14:45:00,13.41,26.81,40.0,16.1,32.5,4.91,28.9,0,2,1,14,1,5,45,13.79,0.3,-0.31,26.81,Moderately Stressed
2024-12-14 15:00:00,13.39,26.92,40.0,16.4,30.1,4.9,28.5,0,2,1,15,1,5,45,13.71,0.27,-0.15,26.92,Moderately Stressed
2024-12-14 15:15:00,13.42,26.8,40.0,17.3,28.2,4.9,27.9,0,2,1,15,1,5,45,13.65,0.24,-0.05,26.92,Moderately Stressed
2024-12-14 15:30:00,13.42,26.64,40.0,17.3,28.2,4.88,27.7,0,2,1,15,1,5,45,13.6,0.22,0.01,26.92,Moderately Stressed
2024-12-14 15:45:00,13.42,26.64,40.0,17.7,27.2,4.88,27.7,0,2,1,15,1,5,45,13.55,0.18,0.01,26.92,Moderately Stressed
2024-12-14 16:00:00,13.5,26.5,40.0,17.4,27.0,4.87,27.3,0,2,1,16,1,5,45,13.51,0.14,0.11,26.92,Moderately Stressed
2024-12-14 16:15:00,13.59,26.39,40.0,17.4,25.9,4.88,27.0,0,2,1,16,1,5,45,13.5,0.12,0.17,26.92,Moderately Stressed
2024-12-14 16:30:00,13.63,26.21,40.0,17.4,25.9,4.93,26.7,0,2,1,16,1,5,45,13.49,0.11,0.21,26.92,Moderately Stressed
2024-12-14 16:45:00,13.63,26.21,40.0,18.3,25.0,4.93,26.7,0,2,1,16,1,5,45,13.49,0.09,0.21,26.92,Moderately Stressed
2024-12-14 17:00:00,13.66,26.05,40.0,19.0,24.2,4.94,26.6,0,2,1,17,1,5,45,13.5,0.1,0.16,26.92,Moderately Stressed
2024-12-14 17:15:00,13.71,25.81,40.0,19.7,23.2,4.99,26.0,0,2,1,17,1,5,45,13.52,0.12,0.12,26.92,Moderately Stressed
2024-12-14 17:30:00,13.77,25.56,40.0,19.7,23.2,5.03,25.6,0,2,1,17,1,5,45,13.55,0.13,0.14,26.92,Moderately Stressed
2024-12-14 17:45:00,13.77,25.56,40.0,20.1,22.8,5.03,25.6,0,2,1,17,1,5,45,13.58,0.14,0.14,26.92,Moderately Stressed
2024-12-14 18:00:00,13.78,25.34,40.0,20.6,21.7,5.1,25.2,0,2,1,18,1,5,45,13.61,0.14,0.12,26.8,Moderately Stressed
2024-12-14 18:15:00,13.81,25.04,40.0,21.0,21.0,5.17,24.7,0,2,1,18,1,5,45,13.64,0.14,0.1,26.64,Moderately Stressed
2024-12-14 18:30:00,13.89,24.79,40.0,21.0,21.0,5.24,24.3,0,2,1,18,1,5,45,13.68,0.14,0.12,26.64,Moderately Stressed
2024-12-14 18:45:00,13.89,24.79,40.0,21.4,20.3,5.24,24.3,0,2,1,18,1,5,45,13.72,0.12,0.12,26.5,Moderately Stressed
2024-12-14 19:00:00,13.93,24.52,40.0,21.7,19.9,5.29,24.0,0,2,1,19,0,5,45,13.76,0.11,0.15,26.39,Moderately Stressed
2024-12-14 19:15:00,13.97,24.31,40.0,21.9,19.7,5.33,23.7,0,2,1,19,0,5,45,13.79,0.12,0.16,26.21,Moderately Stressed
2024-12-14 19:30:00,13.99,24.08,40.0,21.9,19.7,5.36,23.5,0,2,1,19,0,5,45,13.82,0.12,0.1,26.21,Moderately Stressed
2024-12-14 19:45:00,13.99,24.08,40.0,22.0,19.5,5.36,23.5,0,2,1,19,0,5,45,13.85,0.11,0.1,26.05,Moderately Stressed
2024-12-14 20:00:00,14.02,23.86,40.0,22.1,19.4,5.39,23.2,0,2,1,20,0,5,45,13.88,0.11,0.09,25.81,Moderately Stressed
2024-12-14 20:15:00,14.04,23.65,40.0,22.4,19.1,5.41,23.0,0,2,1,20,0,5,45,13.9,0.1,0.07,25.56,Moderately Stressed
2024-12-14 20:30:00,14.05,23.49,40.0,22.4,19.1,5.43,22.7,0,2,1,20,0,5,45,13.93,0.1,0.06,25.56,Moderately Stressed
2024-12-14 20:45:00,14.05,23.49,40.0,22.0,18.9,5.43,22.7,0,2,1,20,0,5,45,13.95,0.09,0.06,25.34,Moderately Stressed
2024-12-14 21:00:00,14.06,23.29,40.0,21.7,18.7,5.44,22.5,0,2,1,21,0,5,45,13.97,0.08,0.04,25.04,Moderately Stressed
2024-12-14 21:15:00,14.08,23.09,40.0,21.8,18.4,5.46,22.3,0,2,1,21,0,5,45,14.0,0.07,0.04,24.79,Moderately Stressed
2024-12-14 21:30:00,14.11,22.94,40.0,21.8,18.4,5.46,22.1,0,2,1,21,0,5,45,14.02,0.06,0.06,24.79,Moderately Stressed
2024-12-14 21:45:00,14.11,22.94,40.0,22.0,18.1,5.46,22.1,0,2,1,21,0,5,45,14.03,0.06,0.06,24.52,Moderately Stressed
2024-12-14 22:00:00,14.12,22.78,40.0,22.1,17.8,5.47,21.9,0,2,1,22,0,5,45,14.05,0.05,0.06,24.31,Moderately Stressed
2024-12-14 22:15:00,14.14,22.6,40.0,22.4,17.5,5.48,21.7,0,2,1,22,0,5,45,14.06,0.05,0.06,24.08,Moderately Stressed
2024-12-14 22:30:00,14.16,22.45,40.0,22.4,17.5,5.49,21.5,0,2,1,22,0,5,45,14.08,0.05,0.05,24.08,Moderately Stressed
2024-12-14 22:45:00,14.16,22.45,40.0,22.7,17.3,5.49,21.5,0,2,1,22,0,5,45,14.09,0.05,0.05,23.86,Moderately Stressed
2024-12-14 23:00:00,14.19,22.28,40.0,23.1,17.1,5.48,21.3,0,2,1,23,0,5,45,14.11,0.05,0.07,23.65,Moderately Stressed
2024-12-14 23:15:00,14.21,22.15,40.0,23.6,17.0,5.49,21.2,0,2,1,23,0,5,45,14.12,0.05,0.07,23.49,Moderately Stressed
2024-12-14 23:30:00,14.22,21.97,40.0,23.6,17.0,5.49,21.0,0,2,1,23,0,5,45,14.13,0.06,0.06,23.49,Moderately Stressed
2024-12-14 23:45:00,14.22,21.97,40.0,23.8,16.8,5.49,21.0,0,2,1,23,0,5,45,14.15,0.05,0.06,23.29,Moderately Stressed
2024-12-15 00:00:00,14.25,21.7,40.0,24.5,16.6,5.49,20.9,0,2,1,0,0,6,45,14.16,0.05,0.06,23.09,Moderately Stressed
2024-12-15 00:15:00,14.25,21.7,40.0,24.1,16.5,5.49,20.7,0,2,1,0,0,6,45,14.18,0.05,0.04,22.94,Moderately Stressed
2024-12-15 00:30:00,14.26,21.58,40.0,24.1,16.5,5.49,20.6,0,2,1,0,0,6,45,14.19,0.05,0.04,22.94,Moderately Stressed
2024-12-15 00:45:00,14.26,21.58,40.0,24.5,16.3,5.49,20.6,0,2,1,0,0,6,45,14.2,0.05,0.04,22.78,Moderately Stressed
2024-12-15 01:00:00,14.3,21.46,40.0,24.9,16.2,5.49,20.5,0,2,1,1,0,6,45,14.22,0.05,0.05,22.6,Moderately Stressed
2024-12-15 01:15:00,14.3,21.35,40.0,24.9,16.0,5.5,20.3,0,2,1,1,0,6,45,14.23,0.05,0.05,22.45,Moderately Stressed
2024-12-15 01:30:00,14.34,21.23,40.0,24.9,16.0,5.49,20.2,0,2,1,1,0,6,45,14.25,0.05,0.08,22.45,Moderately Stressed
2024-12-15 01:45:00,14.34,21.23,40.0,25.2,15.9,5.49,20.2,0,2,1,1,0,6,45,14.26,0.05,0.08,22.28,Moderately Stressed
2024-12-15 02:00:00,14.35,21.13,40.0,25.6,15.8,5.49,20.0,0,2,1,2,0,6,45,14.28,0.05,0.05,22.15,Moderately Stressed
2024-12-15 02:15:00,14.36,21.01,41.0,25.6,15.5,5.5,19.9,0,2,1,2,0,6,45,14.29,0.05,0.06,21.97,Moderately Stressed
2024-12-15 02:30:00,14.37,20.9,41.0,25.6,15.5,5.49,19.7,0,2,1,2,0,6,45,14.3,0.05,0.03,21.97,Moderately Stressed
2024-12-15 02:45:00,14.37,20.9,41.0,25.6,15.3,5.49,19.7,0,2,1,2,0,6,45,14.31,0.05,0.03,21.7,Moderately Stressed
2024-12-15 03:00:00,14.39,20.77,41.0,25.6,15.0,5.49,19.6,0,2,1,3,0,6,45,14.32,0.05,0.04,21.7,Moderately Stressed
2024-12-15 03:15:00,14.4,20.64,41.0,25.9,15.0,5.49,19.5,0,2,1,3,0,6,45,14.34,0.05,0.04,21.58,Moderately Stressed
2024-12-15 03:30:00,14.41,20.53,41.0,25.9,15.0,5.48,19.4,0,2,1,3,0,6,45,14.35,0.04,0.04,21.58,Moderately Stressed
2024-12-15 03:45:00,14.41,20.53,41.0,25.9,15.0,5.48,19.4,0,2,1,3,0,6,45,14.36,0.04,0.04,21.46,Moderately Stressed
2024-12-15 04:00:00,14.43,20.41,41.0,26.1,15.0,5.48,19.2,0,2,1,4,0,6,45,14.37,0.04,0.04,21.35,Moderately Stressed
2024-12-15 04:15:00,14.43,20.32,41.0,25.9,14.7,5.48,19.2,0,2,1,4,0,6,45,14.38,0.03,0.03,21.23,Moderately Stressed
2024-12-15 04:30:00,14.46,20.21,41.0,25.9,14.7,5.47,19.0,0,2,1,4,0,6,45,14.39,0.04,0.05,21.23,Moderately Stressed
2024-12-15 04:45:00,14.46,20.21,41.0,25.9,14.4,5.47,19.0,0,2,1,4,0,6,45,14.4,0.04,0.05,21.13,Moderately Stressed
2024-12-15 05:00:00,14.5,20.08,41.0,25.9,14.2,5.47,18.9,0,2,1,5,0,6,45,14.42,0.04,0.07,21.01,Moderately Stressed
2024-12-15 05:15:00,14.51,19.95,41.0,25.9,14.0,5.47,18.7,0,2,1,5,0,6,45,14.43,0.05,0.08,20.9,Moderately Stressed
2024-12-15 05:30:00,14.52,19.84,41.0,25.9,14.0,5.46,18.6,0,2,1,5,0,6,45,14.44,0.05,0.06,20.9,Moderately Stressed
2024-12-15 05:45:00,14.52,19.84,41.0,25.9,13.9,5.46,18.6,0,2,1,5,0,6,45,14.45,0.05,0.06,20.77,Moderately Stressed
2024-12-15 06:00:00,14.54,19.73,41.0,25.9,13.8,5.46,18.5,0,2,1,6,1,6,45,14.47,0.05,0.04,20.64,Moderately Stressed
2024-12-15 06:15:00,14.55,19.62,41.0,25.9,13.7,5.46,18.4,0,2,1,6,1,6,45,14.48,0.05,0.04,20.53,Moderately Stressed
2024-12-15 06:30:00,14.56,19.52,41.0,25.9,13.7,5.45,18.3,0,2,1,6,1,6,45,14.49,0.05,0.04,20.53,Moderately Stressed
2024-12-15 06:45:00,14.56,19.52,41.0,25.9,13.7,5.45,18.3,0,2,1,6,1,6,45,14.5,0.05,0.04,20.41,Moderately Stressed
2024-12-15 07:00:00,14.57,19.43,41.0,25.9,14.2,5.45,18.3,0,2,1,7,1,6,45,14.52,0.05,0.03,20.32,Moderately Stressed
2024-12-15 07:15:00,14.56,19.41,41.0,25.6,15.5,5.44,18.4,0,2,1,7,1,6,45,14.53,0.04,0.01,20.21,Moderately Stressed
2024-12-15 07:30:00,14.56,19.44,41.0,25.6,15.5,5.44,18.6,0,2,1,7,1,6,45,14.53,0.03,0.0,20.21,Moderately Stressed
2024-12-15 07:45:00,14.56,19.44,41.0,28.5,16.9,5.44,18.6,0,2,1,7,1,6,45,14.54,0.02,0.0,20.08,Moderately Stressed
2024-12-15 08:00:00,14.55,19.55,42.0,26.3,19.9,5.42,18.9,0,2,1,8,1,6,45,14.55,0.02,-0.02,19.95,Moderately Stressed
2024-12-15 08:15:00,14.47,19.74,42.0,20.7,20.5,5.41,19.4,0,2,1,8,1,6,45,14.54,0.03,-0.09,19.84,Moderately Stressed
2024-12-15 08:30:00,14.47,19.93,42.0,20.7,20.5,5.4,19.4,0,2,1,8,1,6,45,14.54,0.03,-0.09,19.93,Moderately Stressed
2024-12-15 08:45:00,14.47,19.93,42.0,19.4,20.3,5.4,19.4,0,2,1,8,1,6,45,14.54,0.04,-0.09,19.93,Moderately Stressed
2024-12-15 09:00:00,14.44,20.13,41.0,17.4,22.0,5.38,19.7,0,2,1,9,1,6,45,14.53,0.05,-0.11,20.13,Moderately Stressed
2024-12-15 09:15:00,14.39,20.44,42.0,15.8,26.0,5.34,20.3,0,2,1,9,1,6,45,14.51,0.06,-0.08,20.44,Moderately Stressed
2024-12-15 09:30:00,14.35,20.84,41.0,15.8,26.0,5.3,20.7,0,2,1,9,1,6,45,14.5,0.08,-0.12,20.84,Moderately Stressed
2024-12-15 09:45:00,14.35,20.84,41.0,14.9,26.1,5.3,20.7,0,2,1,9,1,6,46,14.48,0.08,-0.12,20.84,Moderately Stressed
2024-12-15 10:00:00,14.17,21.32,42.0,14.9,26.4,5.24,21.3,0,2,1,10,1,6,46,14.44,0.12,-0.27,21.32,Moderately Stressed
2024-12-15 10:15:00,14.14,21.66,41.0,14.4,27.0,5.19,21.7,0,2,1,10,1,6,46,14.41,0.14,-0.25,21.66,Moderately Stressed
2024-12-15 10:30:00,13.85,22.17,42.0,14.4,27.0,5.09,23.0,0,2,1,10,1,6,46,14.35,0.21,-0.5,22.17,Moderately Stressed
2024-12-15 10:45:00,13.85,22.17,42.0,13.9,34.2,5.09,23.0,0,2,1,10,1,6,46,14.29,0.24,-0.5,22.17,Moderately Stressed
2024-12-15 11:00:00,13.58,22.88,41.0,14.2,34.0,4.97,24.6,0,2,1,11,1,6,46,14.21,0.3,-0.59,22.88,Moderately Stressed
2024-12-15 11:15:00,13.45,23.4,41.0,14.3,32.8,4.8,27.5,0,2,1,11,1,6,46,14.13,0.36,-0.69,23.4,Moderately Stressed
2024-12-15 11:30:00,13.42,23.8,41.0,14.3,32.8,4.73,28.8,0,2,1,11,1,6,46,14.04,0.39,-0.43,23.8,Moderately Stressed
2024-12-15 11:45:00,13.42,23.8,41.0,14.5,32.5,4.73,28.8,0,2,1,11,1,6,46,13.95,0.41,-0.43,23.8,Moderately Stressed
2024-12-15 12:00:00,13.38,24.1,40.0,14.8,32.2,4.71,29.5,0,2,1,12,1,6,46,13.86,0.4,-0.2,24.1,Moderately Stressed
2024-12-15 12:15:00,13.28,24.33,40.0,15.1,32.2,4.72,29.3,0,2,1,12,1,6,46,13.77,0.4,-0.17,24.33,Moderately Stressed
2024-12-15 12:30:00,13.2,24.62,40.0,15.1,32.2,4.74,28.2,0,2,1,12,1,6,46,13.67,0.39,-0.22,24.62,Moderately Stressed
2024-12-15 12:45:00,13.2,24.62,40.0,15.1,32.1,4.74,28.2,0,2,1,12,1,6,46,13.58,0.34,-0.22,24.62,Moderately Stressed
2024-12-15 13:00:00,13.18,24.84,40.0,15.1,33.3,4.71,28.0,0,2,1,13,1,6,46,13.5,0.3,-0.2,24.84,Moderately Stressed
2024-12-15 13:15:00,13.05,25.14,40.0,15.1,33.2,4.68,28.1,0,2,1,13,1,6,46,13.4,0.25,-0.23,25.14,Moderately Stressed
2024-12-15 13:30:00,12.97,25.35,40.0,15.1,33.2,4.65,28.2,0,2,1,13,1,6,46,13.33,0.24,-0.23,25.35,Severely Stressed
2024-12-15 13:45:00,12.97,25.35,40.0,15.0,34.4,4.65,28.2,0,2,1,13,1,6,46,13.26,0.2,-0.23,25.35,Severely Stressed
2024-12-15 14:00:00,12.95,25.59,40.0,14.8,34.4,4.62,28.3,0,2,1,14,1,6,46,13.21,0.19,-0.23,25.59,Severely Stressed
2024-12-15 14:15:00,12.83,25.85,40.0,14.8,34.7,4.59,28.3,0,2,1,14,1,6,46,13.15,0.2,-0.22,25.85,Severely Stressed
2024-12-15 14:30:00,12.73,25.98,40.0,14.8,34.7,4.55,28.6,0,2,1,14,1,6,46,13.1,0.21,-0.24,25.98,Severely Stressed
2024-12-15 14:45:00,12.73,25.98,40.0,14.5,33.9,4.55,28.6,0,2,1,14,1,6,46,13.04,0.21,-0.24,25.98,Severely Stressed
2024-12-15 15:00:00,12.73,26.17,40.0,14.6,30.5,4.53,28.4,0,2,1,15,1,6,46,12.98,0.2,-0.22,26.17,Severely Stressed
2024-12-15 15:15:00,12.89,25.94,40.0,15.2,27.4,4.53,27.3,0,2,1,15,1,6,46,12.95,0.18,0.06,26.17,Severely Stressed
2024-12-15 15:30:00,12.94,25.69,40.0,15.2,27.4,4.52,26.7,0,2,1,15,1,6,46,12.93,0.16,0.21,26.17,Severely Stressed
2024-12-15 15:45:00,12.94,25.69,40.0,15.8,26.3,4.52,26.7,0,2,1,15,1,6,46,12.91,0.14,0.21,26.17,Severely Stressed
2024-12-15 16:00:00,12.95,25.54,40.0,15.8,27.2,4.53,26.4,0,2,1,16,1,6,46,12.89,0.11,0.22,26.17,Severely Stressed
2024-12-15 16:15:00,12.96,25.41,40.0,15.3,26.7,4.51,26.9,0,2,1,16,1,6,46,12.88,0.1,0.07,26.17,Severely Stressed
2024-12-15 16:30:00,12.96,25.34,40.0,15.3,26.7,4.5,27.0,0,2,1,16,1,6,46,12.88,0.1,0.02,26.17,Severely Stressed
2024-12-15 16:45:00,12.96,25.34,40.0,16.1,24.7,4.5,27.0,0,2,1,16,1,6,46,12.88,0.1,0.02,26.17,Severely Stressed
2024-12-15 17:00:00,12.98,25.18,40.0,16.8,23.5,4.52,26.6,0,2,1,17,1,6,46,12.88,0.1,0.03,26.17,Severely Stressed
2024-12-15 17:15:00,13.0,25.04,40.0,17.4,22.6,4.56,26.0,0,2,1,17,1,6,46,12.9,0.1,0.04,26.17,Moderately Stressed
2024-12-15 17:30:00,13.1,24.83,40.0,17.4,22.6,4.62,25.5,0,2,1,17,1,6,46,12.93,0.1,0.14,26.17,Moderately Stressed
2024-12-15 17:45:00,13.1,24.83,40.0,18.4,21.4,4.62,25.5,0,2,1,17,1,6,46,12.96,0.1,0.14,26.17,Moderately Stressed
2024-12-15 18:00:00,13.17,24.52,40.0,19.2,20.3,4.73,24.6,0,2,1,18,1,6,46,13.0,0.08,0.19,25.94,Moderately Stressed
2024-12-15 18:15:00,13.21,24.23,40.0,19.7,19.4,4.84,24.1,0,2,1,18,1,6,46,13.02,0.1,0.21,25.69,Moderately Stressed
2024-12-15 18:30:00,13.26,24.0,40.0,19.7,19.4,4.93,23.7,0,2,1,18,1,6,46,13.05,0.11,0.16,25.69,Moderately Stressed
2024-12-15 18:45:00,13.26,24.0,40.0,20.7,18.6,4.93,23.7,0,2,1,18,1,6,46,13.08,0.12,0.16,25.54,Moderately Stressed
2024-12-15 19:00:00,13.31,23.71,40.0,21.4,18.5,5.02,23.3,0,2,1,19,0,6,46,13.11,0.13,0.14,25.41,Moderately Stressed
2024-12-15 19:15:00,13.32,23.49,41.0,22.7,18.0,5.08,23.0,0,2,1,19,0,6,46,13.14,0.14,0.11,25.34,Moderately Stressed
2024-12-15 19:30:00,13.34,23.25,41.0,22.7,18.0,5.12,22.7,0,2,1,19,0,6,46,13.17,0.14,0.08,25.34,Moderately Stressed
2024-12-15 19:45:00,13.34,23.25,41.0,23.4,17.5,5.12,22.7,0,2,1,19,0,6,46,13.2,0.13,0.08,25.18,Moderately Stressed
2024-12-15 20:00:00,13.4,23.02,41.0,24.5,17.2,5.17,22.4,0,2,1,20,0,6,46,13.23,0.12,0.09,25.04,Moderately Stressed
2024-12-15 20:15:00,13.41,22.8,41.0,25.1,16.9,5.19,22.2,0,2,1,20,0,6,46,13.27,0.11,0.09,24.83,Moderately Stressed
2024-12-15 20:30:00,13.44,22.6,41.0,25.1,16.9,5.22,21.9,0,2,1,20,0,6,46,13.3,0.1,0.1,24.83,Moderately Stressed
2024-12-15 20:45:00,13.44,22.6,41.0,25.5,16.5,5.22,21.9,0,2,1,20,0,6,46,13.32,0.09,0.1,24.52,Moderately Stressed
2024-12-15 21:00:00,13.49,22.39,41.0,26.2,16.4,5.24,21.7,0,2,1,21,0,6,46,13.35,0.09,0.09,24.23,Moderately Stressed
2024-12-15 21:15:00,13.5,22.21,41.0,26.4,16.5,5.25,21.5,0,2,1,21,0,6,46,13.38,0.08,0.09,24.0,Moderately Stressed
2024-12-15 21:30:00,13.51,22.05,41.0,26.4,16.5,5.27,21.3,0,2,1,21,0,6,46,13.4,0.08,0.07,24.0,Moderately Stressed
2024-12-15 21:45:00,13.51,22.05,41.0,26.7,16.5,5.27,21.3,0,2,1,21,0,6,46,13.42,0.08,0.07,23.71,Moderately Stressed
2024-12-15 22:00:00,13.52,21.88,41.0,26.7,16.3,5.28,21.1,0,2,1,22,0,6,46,13.44,0.07,0.03,23.49,Moderately Stressed
2024-12-15 22:15:00,13.56,21.76,41.0,26.7,16.0,5.29,20.9,0,2,1,22,0,6,46,13.46,0.07,0.06,23.25,Moderately Stressed
2024-12-15 22:30:00,13.58,21.6,41.0,26.7,16.0,5.29,20.8,0,2,1,22,0,6,46,13.48,0.07,0.07,23.25,Moderately Stressed
